172.18.0.1 - - [06/Apr/2026:21:30:02 +0000] "GET /rest/products/search?q=test HTTP/1.1" 200 517 "-" "curl/8.18.0" "-"
172.18.0.1 - - [07/Apr/2026:00:40:56 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOfeg&sid=2SjWU3KIAL-a4BzwAAGn HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:56 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOfxQ HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:56 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOgFM&sid=zFmYKDkiibKQjIxRAAGo HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:56 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=zFmYKDkiibKQjIxRAAGo HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:58 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOafr&sid=Oj51Epi8H8ps9tGvAAGj HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:58 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOgFV&sid=zFmYKDkiibKQjIxRAAGo HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:58 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOgQf HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:58 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOgn1&sid=k6oxcFgke2HMcLfhAAGp HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:40:58 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=k6oxcFgke2HMcLfhAAGp HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:00 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbObAd&sid=f0uU0sKEJNM_LUidAAGk HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:00 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOgnL&sid=k6oxcFgke2HMcLfhAAGp HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:00 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOh9N HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:00 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOhHk&sid=n-7L-s6XTdnf9CkkAAGq HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:00 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=n-7L-s6XTdnf9CkkAAGq HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:13 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOeK4&sid=W1WCfCri5WyB4lqOAAGl HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:13 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOhI7&sid=n-7L-s6XTdnf9CkkAAGq HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:13 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOhuG HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:13 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOkRC&sid=vjZ14Zz8qcOC6PdzAAGr HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:13 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=vjZ14Zz8qcOC6PdzAAGr HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:16 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOf2c&sid=DutJFlqGYAEOwbedAAGm HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:16 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOkRR&sid=vjZ14Zz8qcOC6PdzAAGr HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:16 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOkpq HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:16 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOl9m&sid=XPOYSfA48kuE6oU5AAGs HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:16 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=XPOYSfA48kuE6oU5AAGs HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:19 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOfeP&sid=2SjWU3KIAL-a4BzwAAGn HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:19 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOl9-&sid=XPOYSfA48kuE6oU5AAGs HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:19 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOlYi HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:19 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOllV&sid=TaO_kumCHNwNLUbcAAGt HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:19 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=TaO_kumCHNwNLUbcAAGt HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:21 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOgFM.0&sid=zFmYKDkiibKQjIxRAAGo HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:21 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOlli&sid=TaO_kumCHNwNLUbcAAGt HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:21 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOmHg HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:21 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOmMX&sid=wCTvK5n6LZGw8tZeAAGu HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:21 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=wCTvK5n6LZGw8tZeAAGu HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOgn3&sid=k6oxcFgke2HMcLfhAAGp HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOmMp&sid=wCTvK5n6LZGw8tZeAAGu HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOmmq HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOmuA&sid=6uABzhvCPkHZsfWVAAGv HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=6uABzhvCPkHZsfWVAAGv HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:23 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOmuT&sid=6uABzhvCPkHZsfWVAAGv HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:25 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOhHm&sid=n-7L-s6XTdnf9CkkAAGq HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:25 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOnG7 HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:25 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOnOc&sid=LHbd-408S7q63t43AAGw HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:25 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=LHbd-408S7q63t43AAGw HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOkRF&sid=vjZ14Zz8qcOC6PdzAAGr HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOnOy&sid=LHbd-408S7q63t43AAGw HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOn-_ HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOqYG&sid=aiSeLTkwia-LwdCsAAGx HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=aiSeLTkwia-LwdCsAAGx HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:38 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOqYR&sid=aiSeLTkwia-LwdCsAAGx HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:41 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOl9n&sid=XPOYSfA48kuE6oU5AAGs HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:41 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOqwU HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:41 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOrGm&sid=d5-aF_6nYEM6wZ6SAAGy HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:41 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=d5-aF_6nYEM6wZ6SAAGy HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:41 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOrGv&sid=d5-aF_6nYEM6wZ6SAAGy HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:44 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOllX&sid=TaO_kumCHNwNLUbcAAGt HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:44 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOrfR HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:44 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOrsQ&sid=VFy0PTpM5AcwF6ySAAGz HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:44 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=VFy0PTpM5AcwF6ySAAGz HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:46 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOmMZ&sid=wCTvK5n6LZGw8tZeAAGu HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:46 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOrsq&sid=VFy0PTpM5AcwF6ySAAGz HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:46 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOs8Z HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:46 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOsTl&sid=o4-4k0MR0dcylQvmAAG0 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:46 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=o4-4k0MR0dcylQvmAAG0 HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:48 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOmuC&sid=6uABzhvCPkHZsfWVAAGv HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:48 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOsU4&sid=o4-4k0MR0dcylQvmAAG0 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:48 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOstT HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:48 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOs_N&sid=pE7zjeKdeA564l02AAG1 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:48 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=pE7zjeKdeA564l02AAG1 HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:50 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOnOe&sid=LHbd-408S7q63t43AAGw HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:50 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOs_h&sid=pE7zjeKdeA564l02AAG1 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:50 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOtMr HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:50 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOtVm&sid=u9TdkrjZ91YFHVjrAAG2 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:41:50 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=u9TdkrjZ91YFHVjrAAG2 HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:42:03 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOqYH&sid=aiSeLTkwia-LwdCsAAGx HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:42:03 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOtW9&sid=u9TdkrjZ91YFHVjrAAG2 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:42:03 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbOtrw HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:42:03 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbOwf1&sid=tTgebVMllq3YYB1SAAG3 HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
